Column1,postcode,address,lon,lat
1940,412,"Australia 412, B1752DTJ Lomas del Mirador, Buenos Aires, Argentina",-58.5365606,-34.6722613
1941,3407,"Balmoral VIC 3407, Australia",141.8100218,-37.2543103
1942,3460,"Daylesford VIC 3460, Australia",144.1610974,-37.3405241
1943,3726,"Bungeet VIC 3726, Australia",146.002705,-36.3378842
1944,6034,"Eglinton WA 6034, Australia",115.6687491,-31.5877637
1945,836,"Australia 836, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8519338,22.312125
1946,6213,"Etmilyn WA 6213, Australia",116.0886704,-32.6655306
1947,3665,"Locksley VIC 3665, Australia",145.3807298,-36.8222633
1948,7470,"Rosebery TAS 7470, Australia",145.5425955,-41.8041385
1949,5600,"South Australia 5600, Australia",136.9028375,-32.882929
1950,4605,"Redgate QLD 4605, Australia",151.8409214,-26.1309297
1951,4354,"Kilbirnie QLD 4354, Australia",151.8643252,-27.3244055
1952,4412,"Brigalow QLD 4412, Australia",150.7911697,-26.9142824
1953,5264,"Meningie East SA 5264, Australia",139.4872858,-35.9032413
1954,4789,"Australia 4789, B1712MJC Castelar, Buenos Aires, Argentina",-58.6412118,-34.7001596
1955,2876,"Gunningbland NSW 2876, Australia",147.8708157,-33.1071907
1956,4877,"Killaloe QLD 4877, Australia",145.4652682,-16.5257098
1957,7007,"Mount Nelson TAS 7007, Australia",147.3230375,-42.9206944
1958,3388,"Banyena VIC 3388, Australia",142.6600232,-36.6090828
1959,3933,"Moorooduc VIC 3933, Australia",145.1265477,-38.2501593
1960,5121,"Penfield Gardens SA 5121, Australia",138.6288642,-34.6634406
1961,3882,"Nicholson VIC 3882, Australia",147.7573,-37.8071978
1962,4743,"Glenden QLD 4743, Australia",148.1144193,-21.3539003
1963,5131,"Upper Hermitage SA 5131, Australia",138.76936,-34.7947178
1964,6401,"Irishtown WA 6401, Australia",116.749645,-31.5044585
1965,2707,"Coleambally NSW 2707, Australia",145.7578403,-34.8075597
1966,3287,"Minhamite VIC 3287, Australia",142.2974988,-38.0416972
1967,3330,"Rokewood VIC 3330, Australia",143.7152249,-37.9359743
1968,3959,"Fish Creek VIC 3959, Australia",146.0696009,-38.760009
1969,4355,"Glenaven QLD 4355, Australia",152.0545612,-27.2609101
1970,5269,"Custon SA 5269, Australia",140.9080913,-36.3754344
1971,5220,"Parndana SA 5220, Australia",137.2557429,-35.7822614
1972,4001,"4001 Australia Dr, Lexington Park, MD 20653, USA",-76.4685097,38.2585028
1973,3278,"Purnim West VIC 3278, Australia",142.6065939,-38.2755738
1974,6262,"Crowea WA 6262, Australia",116.1359431,-34.6134577
1975,5242,"Balhannah SA 5242, Australia",138.8095665,-34.9764499
1976,2704,"Australia 2704, Cdad. Autónoma de Buenos Aires, Argentina",-58.3850705,-34.6463371
1977,7083,"7083 Australia Dr, Lexington Park, MD 20653, USA",-76.4685824,38.258617
1978,7150,"South Bruny TAS 7150, Australia",147.2679116,-43.3937074
1979,7265,"Winnaleah TAS 7265, Australia",147.8064483,-41.0393927
1980,6281,"Eagle Bay WA 6281, Australia",115.0821842,-33.6107557
1981,5138,"Basket Range SA 5138, Australia",138.7743842,-34.929881
1982,4346,"Marburg QLD 4346, Australia",152.5941917,-27.5659238
1983,3663,"Mangalore VIC 3663, Australia",145.1596592,-36.9383316
1984,6043,"Breton Bay WA 6043, Australia",115.4496624,-31.1701738
1985,2624,"Perisher Valley NSW 2624, Australia",148.4002165,-36.4030689
1986,457,"457 Railway Parade, Hurstville NSW 2220, Australia",151.1052212,-33.9659156
1987,3334,"Mount Doran VIC 3334, Australia",144.0630048,-37.7625944
1988,222,"Australia 222, Futuro Nogalar, 66480 San Nicolás de los Garza, N.L., Mexico",-100.2817324,25.7129094
1989,5470,"Yacka SA 5470, Australia",138.4987208,-33.5670227
1990,5731,"South Australia 5731, Australia",140.3481835,-28.8338937
1991,3586,"Bulga VIC 3586, Australia",143.5094722,-35.2818109
1992,6251,"Brazier WA 6251, Australia",115.8758354,-33.6976567
1993,5151,"Piccadilly SA 5151, Australia",138.7316925,-34.978774
1994,4738,"Koumala QLD 4738, Australia",149.2420166,-21.62205
1995,4705,"Marlborough QLD 4705, Australia",149.1960526,-22.5108293
1996,2201,"Australia 2201, San Luis, 21160 Mexicali, B.C., Mexico",-115.5123153,32.6396317
1997,2372,"New South Wales 2372, Australia",151.9813913,-29.1323998
1998,4417,"Weribone QLD 4417, Australia",149.0675595,-27.1542602
1999,4490,"Widgeegoara QLD 4490, Australia",145.6689636,-28.1112414
2000,5275,"South Australia 5275, Australia",140.1009527,-36.697806
2001,2625,"Thredbo NSW 2625, Australia",148.2975552,-36.499567
2002,2252,"Australia 2252, Conchalí, Región Metropolitana, Chile",-70.6777671,-33.3928558
2003,3525,"Wooroonook VIC 3525, Australia",143.4338092,-36.2125211
2004,3419,"Kaniva VIC 3419, Australia",141.2213044,-36.3672353
2005,7182,"Port Arthur TAS 7182, Australia",147.9243011,-43.1331509
2006,2415,"Nooroo NSW 2415, Australia",151.8643252,-32.2537173
2007,3225,"Swan Island VIC 3225, Australia",144.6643482,-38.2407088
2008,2490,"North Tumbulgum NSW 2490, Australia",153.4685065,-28.2663062
2009,6302,"Cold Harbour WA 6302, Australia",116.5137964,-32.022557
2010,4600,"Oakview QLD 4600, Australia",152.215754,-26.1229125
2011,3217,"Mount Duneed VIC 3217, Australia",144.3248554,-38.2617284
2012,2818,"Terrabella NSW 2818, Australia",148.806055,-32.4158549
2013,7254,"Pipers Brook TAS 7254, Australia",147.240896,-41.1251491
2014,3989,"3989 Australia Dr, Lexington Park, MD 20653, USA",-76.4685094,38.2585024
2015,4802,"Flametree QLD 4802, Australia",148.7169163,-20.2674989
2016,4468,"Morven QLD 4468, Australia",147.0111681,-26.569158
2017,6528,"Walkaway WA 6528, Australia",114.8567482,-28.9800384
2018,5374,"Mount Mary SA 5374, Australia",139.284143,-34.1626435
2019,4830,"Burketown QLD 4830, Australia",138.8799972,-17.5800577
2020,4004,"4/448 Boundary St, Spring Hill QLD 4004, Australia",153.0231638,-27.4607671
2021,7214,"Mangana TAS 7214, Australia",147.9465902,-41.5180471
2022,820,"Australia 820, B1821BYR Villa Fiorito, Buenos Aires, Argentina",-58.438612,-34.7177216
2023,6333,"William Bay WA 6333, Australia",117.0794082,-34.8849782
2024,3572,"Prairie VIC 3572, Australia",144.3248554,-36.3147326
2025,3477,"Tottington VIC 3477, Australia",143.1749726,-36.7208653
2026,7107,"7107 Australia Dr, Lexington Park, MD 20653, USA",-76.4685829,38.2586179
2027,4364,"Brookstead QLD 4364, Australia",151.4513347,-27.7569394
2028,3762,"Bylands VIC 3762, Australia",144.9721978,-37.3564385
2029,3230,"Anglesea VIC 3230, Australia",144.1501922,-38.3850062
2030,3026,"Laverton North VIC 3026, Australia",144.7796581,-37.8294185
2031,5270,"Swede Flat SA 5270, Australia",140.5549719,-36.4029199
2032,3583,"Tresco VIC 3583, Australia",143.6827007,-35.5135995
2033,5170,"Maslin Beach SA 5170, Australia",138.4837239,-35.2301549
2034,2726,"Cooneys Creek NSW 2726, Australia",148.3032562,-34.7739342
2035,6252,"Mullalyup WA 6252, Australia",115.9586253,-33.7520336
2036,2873,"New South Wales 2873, Australia",147.1915504,-32.2241884
2037,4260,"4260 Australia Way W, Clearwater, FL 33763, USA",-82.739752,27.9969627
2038,2715,"New South Wales 2715, Australia",143.2180495,-33.7309634
2039,2555,"Badgerys Creek NSW 2555, Australia",150.7504879,-33.8787051
2040,5233,"Forreston SA 5233, Australia",138.8900659,-34.8074268
2041,3559,"Avonmore VIC 3559, Australia",144.8291259,-36.5430106
2042,2950,"Australia 2950, C1296 CABA, Argentina",-58.3884967,-34.646783
2043,4144,"4144 Australia Way W, Clearwater, FL 33763, USA",-82.7397528,27.996969
2044,5268,"Bordertown SA 5268, Australia",140.8040271,-36.4269352
2045,5410,"Linwood SA 5410, Australia",138.739224,-34.3312582
2046,6850,"6850 Australia Way W, Clearwater, FL 33763, USA",-82.7397334,27.9968225
2047,2874,"Tullamore NSW 2874, Australia",147.5985807,-32.6250881
2048,4381,"Glen Aplin QLD 4381, Australia",151.8774985,-28.7388192
2049,2123,"Australia 2123, Conchalí, Región Metropolitana, Chile",-70.6771831,-33.3920887
2050,3921,"French Island VIC 3921, Australia",145.3364703,-38.3489348
2051,5556,"North Beach SA 5556, Australia",137.6553601,-33.8904356
2052,4416,"Nangram QLD 4416, Australia",150.1341328,-26.9267532
2053,2732,"Noorong NSW 2732, Australia",144.1283863,-35.4668501
2054,3962,"Toora North VIC 3962, Australia",146.3488562,-38.6183432
2055,822,"Australia 822, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8525088,22.3119635
2056,7162,"Woodbridge TAS 7162, Australia",147.2140173,-43.1614802
2057,2426,"Langley Vale NSW 2426, Australia",152.5796026,-31.8260586
2058,4513,"Australia 4513, B1712MIE Castelar, Buenos Aires, Argentina",-58.6401312,-34.6967569
2059,6346,"Western Australia 6346, Australia",119.9740534,-33.5815102
2060,7185,"Premaydena TAS 7185, Australia",147.7583192,-43.0563133
2061,4857,"Silkwood QLD 4857, Australia",146.0208179,-17.7470929
2062,517,"Australia 517, B1752DTK Lomas del Mirador, Buenos Aires, Argentina",-58.5374792,-34.6728433
2063,3760,"Smiths Gully VIC 3760, Australia",145.2867055,-37.6267001
2064,5360,"Nain SA 5360, Australia",138.9102087,-34.4471113
2065,3871,"Allambee Reserve VIC 3871, Australia",146.1812023,-38.4049813
2066,3276,"Woolsthorpe VIC 3276, Australia",142.4891909,-38.0951382
2067,6372,"Yealering WA 6372, Australia",117.6200138,-32.6275771
2068,5413,"Apoinga SA 5413, Australia",138.9202828,-34.1275602
2069,871,"Australia 871, B1752DTQ Lomas del Mirador, Buenos Aires, Argentina",-58.540672,-34.6748779
2070,5057,"Australia 5057, B1712MJI Castelar, Buenos Aires, Argentina",-58.6418318,-34.7021932
2071,5552,"Port Arthur SA 5552, Australia",137.9614096,-34.1015997
2072,3589,"Woorinen North VIC 3589, Australia",143.4662269,-35.2667175
2073,3491,"Patchewollock VIC 3491, Australia",142.1063337,-35.394936
2074,6564,"Clackline WA 6564, Australia",116.5196956,-31.7094264
2075,366,"Australia 366, B1752DTH Lomas del Mirador, Buenos Aires, Argentina",-58.5361815,-34.6720105
2076,456,"Australia 456, B1752DTJ Lomas del Mirador, Buenos Aires, Argentina",-58.5369776,-34.6725258
2077,5482,"Booleroo Centre SA 5482, Australia",138.3589086,-32.8593312
2078,4754,"Benholme QLD 4754, Australia",148.8382733,-21.2242265
2079,7268,"North Lilydale TAS 7268, Australia",147.2408258,-41.2768005
2080,3317,"Harrow VIC 3317, Australia",141.5781151,-37.1477475
2081,2585,"Galong NSW 2585, Australia",148.5315297,-34.6006042
2082,6336,"Mindarabin WA 6336, Australia",118.3929417,-33.9076796
2083,711,"Progress Rd, Richlands QLD 4077, Australia",152.949822,-27.5978873
2084,6936,"6936 Australia Way W, Clearwater, FL 33763, USA",-82.7397327,27.9968178
2085,3724,"3724 Australia Way W, Clearwater, FL 33763, USA",-82.7397558,27.9969918
2086,4799,"Bloomsbury QLD 4799, Australia",148.6236338,-20.6881443
2087,3332,"Lethbridge VIC 3332, Australia",144.1065864,-37.9633341
2088,7180,"Taranna TAS 7180, Australia",147.8701537,-43.0617175
2089,235,"235/23 St Quentin Ave, Claremont WA 6010, Australia",115.7797309,-31.9824847
2090,4375,"Cottonvale QLD 4375, Australia",151.9489674,-28.519717
2091,6337,"Western Australia 6337, Australia",119.1390642,-33.8817547
2092,4185,"4185 Australia Dr, Lexington Park, MD 20653, USA",-76.468514,38.2585096
2093,3374,"Great Western VIC 3374, Australia",142.8955875,-37.1596728
2094,7154,"7154 Australia Way W, Clearwater, FL 33763, USA",-82.7397312,27.996806
2095,4418,"Guluguba QLD 4418, Australia",150.0953406,-26.2422842
2096,4347,"Grantham QLD 4347, Australia",152.1904182,-27.5912673
2097,6125,"Hopeland WA 6125, Australia",115.9704503,-32.3755625
2098,3613,"3613 Australian Cloud Dr, Las Vegas, NV 89135, USA",-115.3329345,36.1240497
2099,3333,"Meredith VIC 3333, Australia",144.0194472,-37.8585983
2100,7276,"Gravelly Beach TAS 7276, Australia",146.9660668,-41.2790163
2101,6966,"6966 Australia Way W, Clearwater, FL 33763, USA",-82.7397325,27.9968162
2102,2405,"New South Wales 2405, Australia",149.5642369,-28.8981206
2103,2877,"New South Wales 2877, Australia",146.382423,-32.8686201
2104,4230,"Robina QLD 4230, Australia",153.3852008,-28.077581
2105,6443,"Western Australia 6443, Australia",124.1531947,-31.9046219
2106,6228,"Waterloo WA 6228, Australia",115.7693535,-33.3347411
2107,3753,"Beveridge VIC 3753, Australia",144.9832134,-37.4822825
2108,3751,"Woodstock VIC 3751, Australia",145.0603633,-37.5365105
2109,835,"Australia 835, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8518613,22.3120617
2110,3546,"Cocamba VIC 3546, Australia",142.9599661,-35.0979662
2111,3727,"Almonds VIC 3727, Australia",145.958135,-36.2467001
2112,3521,"Pyalong VIC 3521, Australia",144.851121,-37.0989702
2113,4478,"Windeyer QLD 4478, Australia",146.382423,-24.9865124
2114,3607,"Tabilk VIC 3607, Australia",145.1706992,-36.8378153
2115,3893,"Tambo Crossing VIC 3893, Australia",147.8026919,-37.4768667
2116,301,"301 Ord St, Fremantle WA 6160, Australia",115.7557705,-32.0520174
2117,5240,"Lenswood SA 5240, Australia",138.8246514,-34.9138333
2118,4025,"St Helena Island QLD 4025, Australia",153.4154233,-27.0873207
2119,6286,"Witchcliffe WA 6286, Australia",115.0703229,-34.0838725
2120,335,"335/6 - 14 Castle St, Castle Hill NSW 2154, Australia",151.0062258,-33.7307077
2121,6485,"Nalkain WA 6485, Australia",117.4086488,-31.1854805
2122,3433,"Monegeetta VIC 3433, Australia",144.7796581,-37.399104
2123,7670,"7670 Australia Way W, Clearwater, FL 33763, USA",-82.7397275,27.9967781
2124,4522,"Australia 4522, B1712MIF Castelar, Buenos Aires, Argentina",-58.6401508,-34.6968121
2125,2309,"Australia 2309, Conjunto Urbano Orizaba, Mexicali, B.C., Mexico",-115.5143347,32.6396505
2126,4363,"Southbrook QLD 4363, Australia",151.7155622,-27.6834647
2127,7071,"7071 Australia Dr, Lexington Park, MD 20653, USA",-76.4685821,38.2586166
2128,4625,"Dundarrah QLD 4625, Australia",151.6070583,-25.6051205
2129,4382,"Ballandean QLD 4382, Australia",151.8643252,-28.8279553
2130,6120,"Unit 6120/570 Lygon St, Carlton VIC 3053, Australia",144.9694316,-37.7931559
2131,6472,"Western Australia 6472, Australia",118.0186087,-29.9849684
2132,4423,"Glenmorgan QLD 4423, Australia",149.6766801,-27.2481697
2133,4219,"Burleigh Heads QLD 4219, Australia",153.438277,-28.1116562
2134,6367,"Kondinin WA 6367, Australia",118.3929417,-32.4203845
2135,5401,"Alma SA 5401, Australia",138.6589406,-34.2615181
2136,3857,"Cowwarr VIC 3857, Australia",146.6850587,-38.0132354
2137,5100,"Australia 5100, Castelar, Buenos Aires, Argentina",-58.6419137,-34.7024797
2138,5572,"Arthurton SA 5572, Australia",137.7834888,-34.2284298
2139,6226,"Roelands WA 6226, Australia",115.8640062,-33.292782
2140,3269,"Waarre VIC 3269, Australia",143.1104044,-38.6344019
2141,5421,"Terowie SA 5421, Australia",139.0211225,-33.1438506
2142,5725,"Olympic Dam SA 5725, Australia",136.7478493,-30.4464984
2143,4875,"Thursday Island QLD 4875, Australia",142.2193697,-10.5799693
2144,5106,"Parafield SA 5106, Australia",138.6363818,-34.7927625
2145,6913,"6913 Australia Dr, Lexington Park, MD 20653, USA",-76.4685784,38.2586107
2146,4744,"Moranbah QLD 4744, Australia",147.825395,-21.9614108
2147,4402,"Cooyar QLD 4402, Australia",151.8175207,-26.9690985
2148,6369,"Woolocutty WA 6369, Australia",118.9528645,-32.1158025
2149,2202,"Australia 2202, B1610ALB Ricardo Rojas, Buenos Aires, Argentina",-58.6739303,-34.4563408
2150,4824,"Kuridala QLD 4824, Australia",140.3481835,-19.9853306
2151,6338,"Western Australia 6338, Australia",118.2058768,-34.2820735
2152,4422,"Inglestone QLD 4422, Australia",149.7487272,-27.5894981
2153,3415,"Miram VIC 3415, Australia",141.3784817,-36.3811882
2154,4874,"Wenlock QLD 4874, Australia",141.8707759,-12.6318718
2155,5480,"Laura SA 5480, Australia",138.37886,-33.07232
2156,2597,"Australia 2597, C1296ABE CABA, Argentina",-58.3838812,-34.6460618
2157,4677,"Seventeen Seventy QLD 4677, Australia",151.5580962,-24.3287726
2158,6317,"Bullock Hills WA 6317, Australia",117.6904167,-33.6278441
2159,7209,"Ross TAS 7209, Australia",147.6020553,-42.101126
2160,5481,"Wongyarra SA 5481, Australia",138.1995591,-33.01787
2161,3529,"Nullawil VIC 3529, Australia",143.1965079,-35.845391
2162,3231,"Fairhaven VIC 3231, Australia",144.0521131,-38.451657
2163,3424,"Albacutya VIC 3424, Australia",141.9791849,-35.8357024
2164,7027,"Colebrook TAS 7027, Australia",147.3373288,-42.5433272
2165,7026,"Campania TAS 7026, Australia",147.4454484,-42.6170473
2166,2879,"New South Wales 2879, Australia",142.8741407,-32.3693586
2167,288,"Australia 288, B1752DTF Lomas del Mirador, Buenos Aires, Argentina",-58.5354145,-34.6715062
2168,3739,"Eurobin VIC 3739, Australia",146.8423556,-36.6332007
2169,5144,"Carey Gully SA 5144, Australia",138.7743842,-34.966565
2170,6562,"Bakers Hill WA 6562, Australia",116.4429944,-31.8058901
2171,4709,"Tieri QLD 4709, Australia",148.343171,-23.0351671
2172,5491,"West Bundaleer SA 5491, Australia",138.598804,-33.180034
2173,5056,"Australia 5056, B1712MJJ Castelar, Buenos Aires, Argentina",-58.6418303,-34.7021877
2174,2361,"Ashford NSW 2361, Australia",151.1869325,-29.2477204
2175,6322,"Tenterden WA 6322, Australia",117.4321452,-34.4108131
2176,6630,"Western Australia 6630, Australia",115.8521764,-26.7303217
2177,3009,"Australia 3009, Cdad. Autónoma de Buenos Aires, Argentina",-58.3895461,-34.6468333
2178,5407,"5407 Australia Dr, Lexington Park, MD 20653, USA",-76.4685428,38.2585549
2179,6536,"Western Australia 6536, Australia",114.2390498,-27.4756012
2180,2513,"Australia 2513, B1610ALG Ricardo Rojas, Buenos Aires, Argentina",-58.677713,-34.4582283
2181,4493,"Hungerford QLD 4493, Australia",144.409873,-28.9972216
2182,220,"220 Cavill Mall, Surfers Paradise QLD 4217, Australia",153.4292689,-28.0022858
2183,6288,"Scott River WA 6288, Australia",115.2126293,-34.1779168
2184,845,"Australia 845, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.851491,22.312191
2185,3580,"Koondrook VIC 3580, Australia",144.1174856,-35.6445701
2186,2658,"Ryan NSW 2658, Australia",146.9661233,-35.5374394
2187,6398,"Broke WA 6398, Australia",116.6553351,-34.7808363
2188,6517,"Carnamah WA 6517, Australia",115.8994923,-29.722497
2189,3661,"128 Wimble St, Seymour VIC 3661, Australia",145.156752,-37.0268463
2190,2475,"Tooloom NSW 2475, Australia",152.4269361,-28.5241278
2191,265,"265 High St, Epping VIC 3076, Australia",145.0170654,-37.6539267
2192,7112,"Nicholls Rivulet TAS 7112, Australia",147.1092455,-43.1426974
2193,6901,"6901 Australia Dr, Lexington Park, MD 20653, USA",-76.4685781,38.2586103
2194,510,"510, Bentley WA 6102, Australia",115.8938786,-32.0096898
2195,7211,"Epping Forest TAS 7211, Australia",147.4289618,-41.7954517
2196,526,"Australia 526, B1752DTL Lomas del Mirador, Buenos Aires, Argentina",-58.5376199,-34.6729319
2197,2922,"Australia 2922, C1296 CABA, Argentina",-58.3880284,-34.6467557
2198,6392,"Dardadine WA 6392, Australia",116.749645,-33.3528239
2199,2406,"New South Wales 2406, Australia",149.0906869,-28.8378813
2200,6923,"6923 Australia Dr, Lexington Park, MD 20653, USA",-76.4685786,38.2586111
2201,2736,"Tooleybuc NSW 2736, Australia",143.3690158,-34.9942345
2202,304,"304 Heaths Rd, Werribee VIC 3029, Australia",144.6773596,-37.8760072
2203,4492,"Thargomindah QLD 4492, Australia",143.045893,-27.8201
2204,2709,"Australia 2709, Cdad. Autónoma de Buenos Aires, Argentina",-58.3851774,-34.6463637
2205,3670,"Baddaginnie VIC 3670, Australia",145.8690603,-36.6394628
2206,5309,"Mindarie SA 5309, Australia",140.265662,-34.996704
2207,5521,"Redhill SA 5521, Australia",138.2194523,-33.5267674
2208,5452,"Watervale SA 5452, Australia",138.6489134,-33.9710045
2209,5631,"Cockaleechie SA 5631, Australia",135.7142063,-34.2818276
2210,6924,"6924 Australia Way W, Clearwater, FL 33763, USA",-82.7397328,27.9968185
2211,2180,"Australia 2180, Conchalí, Región Metropolitana, Chile",-70.6770075,-33.3924657
2212,3650,"3650 Australia Way W, Clearwater, FL 33763, USA",-82.7397564,27.9969958
2213,3778,"Fernshaw VIC 3778, Australia",145.6467583,-37.553614
2214,6612,"Western Australia 6612, Australia",117.3616476,-29.193466
2215,607,"Australia 607, B1752DTM Lomas del Mirador, Buenos Aires, Argentina",-58.5382651,-34.6733401
2216,2369,"Stannifer NSW 2369, Australia",151.2102442,-29.9529375
2217,3533,"Lake Tyrrell VIC 3533, Australia",142.7884171,-35.3404178
2218,6707,"Western Australia 6707, Australia",114.2390498,-22.6773469
2219,2399,"Pallamallawa NSW 2399, Australia",150.1647697,-29.4257975
2220,6172,"Port Kennedy WA 6172, Australia",115.7516025,-32.3760083
2221,305,"305/1 Lucinda Ave, Kellyville NSW 2155, Australia",150.9600276,-33.7288808
2222,5337,"5337 Australia Dr, Lexington Park, MD 20653, USA",-76.4685412,38.2585523
2223,4029,"Herston QLD 4029, Australia",153.0272674,-27.4471992
2224,6235,"6235 Australia Dr, Lexington Park, MD 20653, USA",-76.4685624,38.2585856
2225,5237,"Milendella SA 5237, Australia",139.2233389,-34.786338
2226,3789,"Sherbrooke VIC 3789, Australia",145.3641298,-37.8963853
2227,5308,"Galga SA 5308, Australia",139.9777136,-34.7722978
2228,4374,"Dalveen QLD 4374, Australia",151.9711114,-28.4893282
2229,3923,"Rhyll VIC 3923, Australia",145.2756505,-38.4724137
2230,4823,"Carpentaria QLD 4823, Australia",141.6834275,-20.975595
2231,6328,"Green Range WA 6328, Australia",118.5797981,-34.5142501
2232,6909,"6909 Australia Dr, Lexington Park, MD 20653, USA",-76.4685783,38.2586106
2233,4206,"4206 Australia Way W, Clearwater, FL 33763, USA",-82.7397524,27.9969657
2234,3705,"Cudgewa VIC 3705, Australia",147.8026919,-36.1622621
2235,5231,"Millbrook SA 5231, Australia",138.8598651,-34.7490901
2236,2809,"Greenethorpe NSW 2809, Australia",148.3945107,-34.0414059
2237,7469,"Granville Harbour TAS 7469, Australia",145.1811766,-41.9147711
2238,3354,"3354 Australia Way W, Clearwater, FL 33763, USA",-82.7397585,27.9970118
2239,6943,"6943 Australia Dr, Lexington Park, MD 20653, USA",-76.4685791,38.2586118
2240,5132,"Paracombe SA 5132, Australia",138.7743842,-34.8472894
2241,6077,"Gnangara WA 6077, Australia",115.8640062,-31.7529847
2242,5357,"McBean Pound SA 5357, Australia",139.6503106,-34.4199277
2243,2451,"Australia 2451, B1610ALE Ricardo Rojas, Buenos Aires, Argentina",-58.6768109,-34.4577321
2244,5455,"Hilltown SA 5455, Australia",138.6589406,-33.7064182
2245,2389,"Australia 2389, Cdad. Autónoma de Buenos Aires, Argentina",-58.3816612,-34.6455191
2246,3686,"3686 Australia Way W, Clearwater, FL 33763, USA",-82.7397561,27.9969938
2247,5302,"South Australia 5302, Australia",140.5964124,-35.7191587
2248,6276,"6276 Australia Way W, Clearwater, FL 33763, USA",-82.7397375,27.9968536
2249,2274,"Australia 2274, Conchalí, Región Metropolitana, Chile",-70.6781849,-33.3930144
2250,3339,"3339 Australian Cir, Winter Park, FL 32792, USA",-81.3039117,28.6152456
2251,4496,"South Talwood QLD 4496, Australia",149.3339956,-28.4615936
2252,4588,"Australia 4588, B1712MIF Castelar, Buenos Aires, Argentina",-58.640363,-34.6974653
2253,5580,"Curramulka SA 5580, Australia",137.7834888,-34.666651
2254,6724,"6724 Australia Way W, Clearwater, FL 33763, USA",-82.7397343,27.9968293
2255,3270,"Peterborough VIC 3270, Australia",142.8793838,-38.5949819
2256,5001,"Australia 5001, B1712MJI Castelar, Buenos Aires, Argentina",-58.6417297,-34.7018346
2257,2237,"Australia 2237, B1610ALA Ricardo Rojas, Buenos Aires, Argentina",-58.6746375,-34.4567165
2258,3740,"Porepunkah VIC 3740, Australia",146.8760951,-36.8264122
2259,3430,"Clarkefield VIC 3430, Australia",144.8071366,-37.497542
2260,2755,"Australia 2755, B1610ALK Ricardo Rojas, Buenos Aires, Argentina",-58.6808661,-34.4600452
2261,5320,"Lindley SA 5320, Australia",139.4466005,-33.9294188
2262,2697,"Australia 2697, C1296ABG CABA, Argentina",-58.3849097,-34.6462992
2263,5139,"Forest Range SA 5139, Australia",138.8045391,-34.9239285
2264,7230,"7230 Australia Way W, Clearwater, FL 33763, USA",-82.7397306,27.9968019
2265,4489,"Wyandra QLD 4489, Australia",146.1142253,-27.3280856
2266,6375,"Adamsvale WA 6375, Australia",117.8780275,-32.3364811
2267,7051,"7051 Australia Dr, Lexington Park, MD 20653, USA",-76.4685816,38.2586158
2268,6396,"Frankland River WA 6396, Australia",116.9381434,-34.3028954
2269,5133,"Inglewood SA 5133, Australia",138.7944857,-34.800439
2270,5276,"Bray SA 5276, Australia",139.9777136,-37.2644147
2271,6320,"Moonies Hill WA 6320, Australia",117.6904167,-34.1222453
2272,2727,"Adjungbilly NSW 2727, Australia",148.4401655,-35.0518395
2273,4251,"4251 Australia Dr, Lexington Park, MD 20653, USA",-76.4685156,38.2585121
2274,3768,"3768 Australia Way W, Clearwater, FL 33763, USA",-82.7397555,27.9969894
2275,2812,"Australia 2812, C1296ABL CABA, Argentina",-58.3866879,-34.6466709
2276,5554,"Kadina SA 5554, Australia",137.7243139,-34.0020113
2277,284,"284 Darling Dr, Sydney NSW 2000, Australia",151.1989749,-33.8710991
2278,2649,"Laurel Hill NSW 2649, Australia",148.3032562,-35.8017999
2279,3972,"3972 Australia Way W, Clearwater, FL 33763, USA",-82.739754,27.9969783
2280,5303,"Parilla SA 5303, Australia",140.7208989,-35.2849868
2281,2215,"Australia 2215, B1610ALA Ricardo Rojas, Buenos Aires, Argentina",-58.6742039,-34.4564861
2282,4661,"Australia 4661, B1712MJA Castelar, Buenos Aires, Argentina",-58.640819,-34.6988993
2283,5558,"Nalyappa SA 5558, Australia",137.625836,-34.1251832
2284,6751,"Western Australia 6751, Australia",117.5495846,-22.7235265
2285,5262,"Frances SA 5262, Australia",140.8872648,-36.8261652
2286,6935,"6935 Australian St, Jupiter, FL 33458, USA",-80.1410443,26.9460795
2287,4822,"Albion QLD 4822, Australia",143.045893,-20.031224
2288,3704,"Koetong VIC 3704, Australia",147.5306312,-36.1192035
2289,837,"Australia 837, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8517795,22.3120862
2290,6616,"Latham WA 6616, Australia",116.5609857,-29.7542682
2291,4126,"4126 Australia Way W, Clearwater, FL 33763, USA",-82.7397529,27.99697
2292,706,"Australia 706, B1752DTP Lomas del Mirador, Buenos Aires, Argentina",-58.5391948,-34.673945
2293,5416,"Farrell Flat SA 5416, Australia",138.7794089,-33.8294999
2294,725,"Australia 725, B1752DTO Lomas del Mirador, Buenos Aires, Argentina",-58.5392486,-34.6739782
2295,5485,"Wilmington SA 5485, Australia",138.1200592,-32.6132039
2296,2504,"2504 Australia Dr, Raleigh, NC 27610, USA",-78.6218665,35.7454752
